[DIPPR Text]
 137UMR   2 6 0 0 0 0 0 0 0 0 0 0 
 216UMR   1 1 2 3 5 1 0 0 0 0 0 0 
 105UMR   1 1 2 4 3 1 0 0 0 0 0 0 
1151UMR   2 5 3 1 15 1 0 0 0 0 0 0 
  14UMR   1 4 2 1 4 1 0 0 0 0 0 0 
  15UMR   1 4 3 2 0 0 0 0 0 0 0 0 
  11UMR   1 2 2 4 0 0 0 0 0 0 0 0 
  12UMR   1 3 2 2 3 1 0 0 0 0 0 0 
  13UMR   1 3 2 2 3 1 0 0 0 0 0 0 
1203UMR   2 4 15 2 26 2 0 0 0 0 0 0 
1706UMR   1 3 2 2 36 1 0 0 0 0 0 0 
 502UMR   10 5 12 1 0 0 0 0 0 0 0 0 
1183UMR   1 1 10 4 11 2 15 1 0 0 0 0 
1182UMR   1 1 10 4 11 2 15 1 0 0 0 0 
1184UMR   1 1 10 4 11 2 15 1 0 0 0 0 
 138UMR   1 1 2 5 3 1 0 0 0 0 0 0 
 107UMR   1 1 2 5 3 1 0 0 0 0 0 0 
 234UMR   1 1 2 4 5 1 0 0 0 0 0 0 
  17UMR   1 2 2 5 0 0 0 0 0 0 0 0 
 601UMR   2 1 10 5 14 1 0 0 0 0 0 0 
 504UMR   1 1 10 5 13 1 0 0 0 0 0 0 
 506UMR   10 4 12 2 0 0 0 0 0 0 0 0 
 505UMR   10 4 12 2 0 0 0 0 0 0 0 0 
 507UMR   10 4 12 2 0 0 0 0 0 0 0 0 
 140UMR   1 1 2 6 3 1 0 0 0 0 0 0 
 114UMR   1 1 2 6 3 1 0 0 0 0 0 0 
  27UMR   1 2 2 6 0 0 0 0 0 0 0 0 
  40UMR   1 5 2 1 3 1 4 1 0 0 0 0 
  41UMR   1 5 2 1 3 1 4 1 0 0 0 0 
  42UMR   1 5 2 1 3 1 4 1 0 0 0 0 
  43UMR   1 5 3 3 0 0 0 0 0 0 0 0 
1204UMR   2 5 15 2 26 3 0 0 0 0 0 0 
 803UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 820UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 510UMR   1 2 3 1 10 5 11 1 0 0 0 0 
 509UMR   1 1 2 2 10 5 11 1 0 0 0 0 
 149UMR   1 1 2 7 3 1 0 0 0 0 0 0 
  46UMR   1 2 2 7 0 0 0 0 0 0 0 0 
 701UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 723UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 724UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 316UMR   2 2 6 4 0 0 0 0 0 0 0 0 
 518UMR   1 1 2 3 10 5 11 1 0 0 0 0 
 152UMR   1 1 2 8 3 1 0 0 0 0 0 0 
  56UMR   1 2 2 8 0 0 0 0 0 0 0 0 
 702UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 703UMR   0 0 0 0 0 0 0 0 0 0 0 0 
  63UMR   1 2 2 9 0 0 0 0 0 0 0 0 
 808UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 558UMR   10 10 11 2 0 0 0 0 0 0 0 0 
  64UMR   1 2 2 10 0 0 0 0 0 0 0 0 
 738UMR   0 0 0 0 0 0 0 0 0 0 0 0 
  65UMR   1 2 2 11 0 0 0 0 0 0 0 0 
 805UMR   0 0 0 0 0 0 0 0 0 0 0 0 
  66UMR   1 2 2 12 0 0 0 0 0 0 0 0 
  67UMR   1 2 2 13 0 0 0 0 0 0 0 0 
 717UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 807UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 710UMR   0 0 0 0 0 0 0 0 0 0 0 0 
  68UMR   1 2 2 14 0 0 0 0 0 0 0 0 
 806UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 153UMR   2 8 3 2 0 0 0 0 0 0 0 0 
 154UMR   2 8 3 2 0 0 0 0 0 0 0 0 
1405UMR   1 3 4 1 25 1 0 0 0 0 0 0
1427UMR   1 3 2 1 4 1 25 1 0 0 0 0
1111UMR   1 3 2 1 4 1 15 1 0 0 0 0
# Modified UNIFAC Dortmund (Gmehlingh)
 915FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 914FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 922FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1501FACM  52 1 0 0 0 0 0 0 0 0 0 0 
 908FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 909FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1938FACM  58 1 0 0 0 0 0 0 0 0 0 0 
1894FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1855FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1904FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 918FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1907FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 902FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1921FACM  16 1 0 0 0 0 0 0 0 0 0 0 
1922FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1911FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 919FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1903FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 912FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 900FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 905FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 899FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 901FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 910FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 911FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1521FACM  50 1 0 0 0 0 0 0 0 0 0 0 
1771FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1001FACM  25 1 0 0 0 0 0 0 0 0 0 0 
1502FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1681FACM  1 1 63 1 0 0 0 0 0 0 0 0 
   1FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1101FACM  15 1 0 0 0 0 0 0 0 0 0 0 
1701FACM  28 1 0 0 0 0 0 0 0 0 0 0 
1541FACM  45 1 49 1 0 0 0 0 0 0 0 0 
1854FACM  0 0 0 0 0 0 0 0 0 0 0 0 
4865FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 401FACM  3 2 0 0 0 0 0 0 0 0 0 0 
4868FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1504FACM  2 1 45 1 0 0 0 0 0 0 0 0 
1851FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1524FACM  44 1 48 1 0 0 0 0 0 0 0 0 
1772FACM  40 1 0 0 0 0 0 0 0 0 0 0 
 201FACM  2 2 0 0 0 0 0 0 0 0 0 0 
1522FACM  1 1 48 1 0 0 0 0 0 0 0 0 
1523FACM  44 2 0 0 0 0 0 0 0 0 0 0 
1002FACM  1 1 20 1 0 0 0 0 0 0 0 0 
1441FACM  2 1 25 1 0 0 0 0 0 0 0 0 
1252FACM  1 1 42 1 0 0 0 0 0 0 0 0 
1301FACM  1 1 23 1 0 0 0 0 0 0 0 0 
1503FACM  1 1 44 1 0 0 0 0 0 0 0 0 
   2FACM  1 2 0 0 0 0 0 0 0 0 0 0 
1401FACM  1 1 24 1 0 0 0 0 0 0 0 0 
1102FACM  1 1 2 1 14 1 0 0 0 0 0 0 
1201FACM  2 2 14 2 0 0 0 0 0 0 0 0 
1820FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1802FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1704FACM  1 1 29 1 0 0 0 0 0 0 0 0 
1774FACM  68 1 0 0 0 0 0 0 0 0 0 0 
 402FACM  1 1 65 1 0 0 0 0 0 0 0 0 
 301FACM  2 1 7 1 0 0 0 0 0 0 0 0 
 202FACM  1 1 5 1 3 1 0 0 0 0 0 0 
1051FACM  1 1 18 1 0 0 0 0 0 0 0 0 
1302FACM  1 1 2 1 23 1 0 0 0 0 0 0 
1312FACM  1 1 22 1 0 0 0 0 0 0 0 0 
1253FACM  1 1 2 1 42 1 0 0 0 0 0 0 
1876FACM  72 1 0 0 0 0 0 0 0 0 0 0 
   3FACM  1 2 2 1 0 0 0 0 0 0 0 0 
1104FACM  1 2 3 1 14 1 0 0 0 0 0 0 
1103FACM  1 1 2 2 14 1 0 0 0 0 0 0 
1703FACM  1 2 34 1 0 0 0 0 0 0 0 0 
 418FACM  5 1 65 1 8 1 0 0 0 0 0 0 
1821FACM  0 0 0 0 0 0 0 0 0 0 0 0 
1775FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 404FACM  1 2 66 1 0 0 0 0 0 0 0 0 
 403FACM  1 1 2 1 67 1 0 0 0 0 0 0 
 302FACM  1 1 4 1 5 1 0 0 0 0 0 0 
 303FACM  5 2 0 0 0 0 0 0 0 0 0 0 
 204FACM  1 1 2 1 5 1 0 0 0 0 0 0 
 205FACM  1 2 6 1 0 0 0 0 0 0 0 0 
 206FACM  1 2 6 1 0 0 0 0 0 0 0 0 
 207FACM  1 2 7 1 0 0 0 0 0 0 0 0 
1006FACM  1 2 3 1 20 1 0 0 0 0 0 0 
1052FACM  1 1 2 1 18 1 0 0 0 0 0 0 
1479FACM  2 3 27 1 0 0 0 0 0 0 0 0 
1421FACM  2 2 25 2 0 0 0 0 0 0 0 0 
1256FACM  1 1 2 2 42 1 0 0 0 0 0 0 
1313FACM  1 2 22 1 0 0 0 0 0 0 0 0 
1322FACM  1 1 2 1 21 1 0 0 0 0 0 0 
1303FACM  1 1 2 2 23 1 0 0 0 0 0 0 
1845FACM  0 0 0 0 0 0 0 0 0 0 0 0 
2856FACM  0 0 0 0 0 0 0 0 0 0 0 0 
   5FACM  1 2 2 2 0 0 0 0 0 0 0 0 
   4FACM  1 3 3 1 0 0 0 0 0 0 0 0 
1105FACM  1 1 2 3 14 1 0 0 0 0 0 0 
1106FACM  1 2 2 1 3 1 14 1 0 0 0 0 
1107FACM  1 2 2 1 3 1 14 1 0 0 0 0 
1108FACM  1 3 4 1 14 1 0 0 0 0 0 0 
1402FACM  1 2 2 1 25 1 0 0 0 0 0 0 
1202FACM  2 3 14 2 25 1 0 0 0 0 0 0 
1710FACM  1 2 2 1 32 1 0 0 0 0 0 0 
1889FACM  61 1 0 0 0 0 0 0 0 0 0 0 
1791FACM  37 1 0 0 0 0 0 0 0 0 0 0 
 309FACM  1 1 5 1 7 1 0 0 0 0 0 0 
 104FACM  78 5 0 0 0 0 0 0 0 0 0 0 
 212FACM  1 2 2 1 7 1 0 0 0 0 0 0 
 213FACM  1 2 3 1 5 1 0 0 0 0 0 0 
 214FACM  1 3 8 1 0 0 0 0 0 0 0 0 
 209FACM  1 1 2 2 5 1 0 0 0 0 0 0 
 210FACM  1 2 2 1 6 1 0 0 0 0 0 0 
 211FACM  1 2 2 1 6 1 0 0 0 0 0 0 
1053FACM  1 2 2 1 19 1 0 0 0 0 0 0 
1061FACM  1 2 3 1 18 1 0 0 0 0 0 0 
1314FACM  1 1 2 2 21 1 0 0 0 0 0 0 
   8FACM  1 3 2 1 3 1 0 0 0 0 0 0 
   7FACM  1 2 2 3 0 0 0 0 0 0 0 0 
   9FACM  1 4 4 1 0 0 0 0 0 0 0 0 
1592FACM  9 3 53 3 0 0 0 0 0 0 0 0 
1573FACM  9 4 53 2 0 0 0 0 0 0 0 0 
1572FACM  9 4 53 2 0 0 0 0 0 0 0 0 
1574FACM  9 4 53 2 0 0 0 0 0 0 0 0 
1680FACM  9 5 10 1 64 1 0 0 0 0 0 0 
1571FACM  9 5 53 1 0 0 0 0 0 0 0 0 
1691FACM  9 5 10 1 63 1 0 0 0 0 0 0 
1886FACM  9 5 57 1 0 0 0 0 0 0 0 0 
 501FACM  9 6 0 0 0 0 0 0 0 0 0 0 
1181FACM  9 5 17 1 0 0 0 0 0 0 0 0 
1792FACM  9 5 36 1 0 0 0 0 0 0 0 0 
1080FACM  2 4 19 1 0 0 0 0 0 0 0 0 
 137FACM  78 6 0 0 0 0 0 0 0 0 0 0 
 216FACM  1 1 2 3 5 1 0 0 0 0 0 0 
 105FACM  1 1 78 4 79 1 0 0 0 0 0 0 
1151FACM  2 5 3 1 14 1 0 0 0 0 0 0 
  14FACM  1 4 2 1 4 1 0 0 0 0 0 0 
  15FACM  1 4 3 2 0 0 0 0 0 0 0 0 
  11FACM  1 2 2 4 0 0 0 0 0 0 0 0 
  12FACM  1 3 2 2 3 1 0 0 0 0 0 0 
  13FACM  1 3 2 2 3 1 0 0 0 0 0 0 
1203FACM  2 4 14 2 25 2 0 0 0 0 0 0 
1706FACM  1 3 2 2 35 1 0 0 0 0 0 0 
 502FACM  9 5 10 1 0 0 0 0 0 0 0 0 
1183FACM  1 1 9 4 10 2 14 1 0 0 0 0 
1182FACM  1 1 9 4 10 2 14 1 0 0 0 0 
1184FACM  1 1 9 4 10 2 14 1 0 0 0 0 
 138FACM  1 1 78 5 79 1 0 0 0 0 0 0 
 107FACM  1 1 2 1 78 4 79 1 0 0 0 0
 234FACM  1 1 2 4 5 1 0 0 0 0 0 0 
  17FACM  1 2 2 5 0 0 0 0 0 0 0 0 
 601FACM  2 1 9 5 13 1 0 0 0 0 0 0 
 504FACM  1 1 9 5 12 1 0 0 0 0 0 0 
 506FACM  9 4 11 2 0 0 0 0 0 0 0 0 
 505FACM  9 4 11 2 0 0 0 0 0 0 0 0 
 507FACM  9 4 11 2 0 0 0 0 0 0 0 0 
 140FACM  1 1 2 1 78 5 79 1 0 0 0 0
 114FACM  1 1 2 2 78 4 79 1 0 0 0 0
  27FACM  1 2 2 6 0 0 0 0 0 0 0 0 
  40FACM  1 5 2 1 3 1 4 1 0 0 0 0 
  41FACM  1 5 2 1 3 1 4 1 0 0 0 0 
  42FACM  1 5 2 1 3 1 4 1 0 0 0 0 
  43FACM  1 5 3 3 0 0 0 0 0 0 0 0 
1204FACM  2 5 14 2 25 3 0 0 0 0 0 0 
 803FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 820FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 510FACM  1 2 3 1 9 5 10 1 0 0 0 0 
 509FACM  1 1 2 2 9 5 10 1 0 0 0 0 
 149FACM  1 1 2 2 78 5 79 1 0 0 0 0
  46FACM  1 2 2 7 0 0 0 0 0 0 0 0 
 701FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 723FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 724FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 316FACM  2 2 6 4 0 0 0 0 0 0 0 0 
 518FACM  1 1 2 3 9 5 10 1 0 0 0 0 
 152FACM  1 1 2 3 78 5 79 1 0 0 0 0
  56FACM  1 2 2 8 0 0 0 0 0 0 0 0 
 702FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 703FACM  0 0 0 0 0 0 0 0 0 0 0 0 
  63FACM  1 2 2 9 0 0 0 0 0 0 0 0 
 808FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 558FACM  9 10 10 2 0 0 0 0 0 0 0 0 
  64FACM  1 2 2 10 0 0 0 0 0 0 0 0 
 738FACM  0 0 0 0 0 0 0 0 0 0 0 0 
  65FACM  1 2 2 11 0 0 0 0 0 0 0 0 
 805FACM  0 0 0 0 0 0 0 0 0 0 0 0 
  66FACM  1 2 2 12 0 0 0 0 0 0 0 0 
  67FACM  1 2 2 13 0 0 0 0 0 0 0 0 
 717FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 807FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 710FACM  0 0 0 0 0 0 0 0 0 0 0 0 
  68FACM  1 2 2 14 0 0 0 0 0 0 0 0 
 806FACM  0 0 0 0 0 0 0 0 0 0 0 0 
 153FACM  78 8 79 2 0 0 0 0 0 0 0 0 
 154FACM  78 8 79 2 0 0 0 0 0 0 0 0 
1405FACM  1 3 4 1 24 1 0 0 0 0 0 0
1427FACM  1 3 2 1 4 1 24 1 0 0 0 0
1111FACM  1 3 2 1 4 1 14 1 0 0 0 0
#
